artist_name,duration,artist_terms,tempo,key,energy,title,year,release,time_signature,artist_familiarity,loudness,song_hotttnesss,artist_hotttnesss,danceability
Billy Price_ Fred Chapellier,280.55465,blues,118.136,9,0.0,The wrong woman,0,Night work,1,0.354904644472,-7.597,0.212045405484,0.279828900655,0.0
L7,163.13424,grunge,85.82,2,0.0,This Ain't Pleasure,1992,Bricks Are Heavy,3,0.644443609616,-9.429,0.601463139507,0.443547552556,0.0
Ma Rainey,183.53587,classic female blues,103.054,11,0.0,Hear Me Talking To You,0,Mother Of The Blues_ CD E,1,0.507110848511,-14.853,nan,0.38556752316,0.0
Doug MacLeod,337.42322,blues,85.56,2,0.0,The Sun Shine Down My Way,2004,DUBB,3,0.467413843769,-10.516,0.248166624025,0.37273761334,0.0
Angela Dimitriou,99.7873,pop folk,129.972,5,0.0,Den Mporo Na Figo,0,Mia Vradia Stin Fantasia No.1,3,0.26471398657,-11.947,nan,0.0,0.0
Hot Live Guys,138.13506,grunge,123.087,7,0.0,I'm A Killer,0,Robbin' A Bank,1,0.443957106904,-3.846,nan,0.327524702007,0.0
Flor Silvestre,207.75138,ranchera,130.818,7,0.0,Aquel Amor,0,15 Exitos Vol. 2 Flor Silvestre,1,0.420545849523,-10.19,nan,0.313569342684,0.0
Janice Vidal,246.59546,cantonese pop,136.887,9,0.0,Li Jia Chu Zou,0,Wish,4,0.449048444559,-9.77,nan,0.429601592824,0.0
Eluveitie,307.69587,death metal,110.018,11,0.0,(Do)Minion,2010,Everything Remains (As It Never Was),4,0.764566084305,-4.367,0.66298616104,0.527492981016,0.0
Tommy McLain,196.38812,swamp pop,152.294,10,0.0,Let It Be Me,0,Voices Of Americana: Tommy McLain,1,0.343959014957,-21.418,nan,0.0,0.0
Kanda Bongo Man,554.68363,soukous,132.27,0,0.0,Djessy,0,Djessy,4,0.485827967348,-12.831,0.38670242004,0.322424540149,0.0
Dark Party,261.58975,parody,175.948,1,0.0,Active,2008,Ghostly Swim,4,0.506168491079,-3.542,0.73147335705,0.384244951714,0.0
Janet Jackson,67.10812,dance pop,120.45,2,0.0,Interlude: Livin'...In Complete Darkness,0,Rhythm Nation,5,0.881694729547,-19.99,0.489038209173,0.568201421807,0.0
Albin Myers,493.29587,progressive house,127.923,7,0.0,Times Like These,0,Times Like These,1,0.528563793159,-8.648,0.265861049211,0.340030739388,0.0
Sonora Santanera,167.70567,salsa,104.284,2,0.0,Cuando Quieres Tu,0,La Inspiracion De Agustin Lara,5,0.487356790928,-16.275,nan,0.343428378297,0.0
Múm,249.05098,glitch,95.576,1,0.0,Nightly Cares,2004,Nightly Cares,4,0.713945881247,-15.775,0.774004274306,0.466991272287,0.0
David Lynch,618.23955,jazz fusion,131.292,3,0.0,Unicorn,0,Lit'l Song,4,0.566813909996,-13.61,nan,0.463025075994,0.0
Ensiferum,352.49587,power metal,105.05,11,0.0,Into Battle,2004,Iron,1,0.710203377403,-5.827,0.682204661511,0.514849879573,0.0
Memphis Jug Band,161.54077,country blues,97.754,10,0.0,Ambulance Man,2001,The Best Of The Memphis Jug Band,1,0.506126773892,-15.963,nan,0.350787890875,0.0
Michèle Arnaud,172.01587,chanson,61.994,9,0.0,Avec lui,0,The Greatest Hits from 40's and 50's_ Vol. 40,5,0.368134444886,-10.635,nan,0.313665816994,0.0
Nelson Ned,241.57995,latin jazz,156.029,2,0.0,La Barca,0,Canta Lo Mejor De Los Mejores,4,0.498663648578,-3.892,nan,0.321882689946,0.0
Charley Pride,163.52608,honky tonk,100.893,0,0.0,Let The Chips Fall,0,Super Hits,1,0.580798777682,-11.943,0.55809476314,0.38934175191,0.0
Juan Farcik,325.85098,tech house,130.007,1,0.0,Laziness,0,Wet Memory,4,0.385430251168,-13.015,nan,0.264368000414,0.0
Les Ogres De Barback,189.3873,chanson,148.633,10,0.0,Printemps,1999,Irfan_ le héros,1,0.652367864188,-8.789,0.437036204112,0.437964733142,0.0
Louis Prima & Keely Smith,239.51628,space age pop,116.596,3,0.0,When You're Smiling - Sheik Of Araby,0,The Vegas Years,5,0.578998679186,-10.937,nan,0.390828595508,0.0
Lyrics Born,256.13016,hip hop,174.293,11,0.0,Over You (feat Joyo Velarde_ prod DJ Shadow),2005,Same !@#$ Different Day,3,0.528308348622,-4.316,0.425124658313,0.512197243011,0.0
Andy Griffith,190.85016,comedy,96.052,6,0.0,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version),0,The Christmas Guest,4,0.516873683434,-10.239,0.0,0.310600343688,0.0
Crazy Girl,323.00363,electro,91.997,8,0.0,Get Picked Up,0,Get Picked Up,1,0.487066036837,-5.533,0.0,0.366389370705,0.0
Nicho Hinojosa,183.17016,male vocalist,159.036,2,0.0,Tomame O Dejame,0,Nicho... En El Bar 2,4,0.539156209732,-8.579,0.562282077227,0.360648924812,0.0
Pardesi,368.32608,bhangra,202.036,0,0.0,Dama Dam Mast Kalander,0,Balle! Balle! Sounds of Bhangra,4,0.386383775024,-7.071,nan,0.256350362904,0.0
Killswitch Engage,254.45832,alternative metal,104.939,8,0.0,In A Dead World (Album Version),0,Killswitch Engage [Special Edition],3,0.887867146306,-3.902,0.604788515719,0.596350337639,0.0
Saigon Kick,233.66485,hard rock,110.487,0,0.0,ICU,0,Live Around The World 1991 - 1996,4,0.528750060389,-8.932,0.3759843015,0.400221756399,0.0
Yami Bolo,234.03057,roots reggae,166.749,6,0.0,The Wonders,0,Reggae Superstars 9 & 10,4,0.495502207103,-10.742,0.23677161144,0.322482577876,0.0
Sofi Marinova,190.17098,pop folk,145.924,0,0.0,Studen plamuk,0,100 Unforgettable Bulgarian Pop Songs By Songwriter Jivko Kolev - Part I,4,0.448530541859,-4.978,0.0,0.385285642615,0.0
Timo Maas,132.15302,progressive house,76.57,3,0.0,UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix,0,Dope Radio,3,0.691973119281,-18.516,0.511424325686,0.3966195656,0.0
Kashief Lindo,190.37995,lovers rock,147.659,3,0.0,If You Think You Are Lonely Now,0,Solid Soul,3,0.436685356563,-6.68,nan,0.329810328593,0.0
Cocoa Tea,241.29261,dancehall,99.894,0,0.0,Cooling Out,1992,Authorized,3,0.595645308494,-11.368,0.0,0.426009300484,0.0
Carlos Jimenez,324.98893,latin jazz,127.99,1,0.0,Anita Love's,0,Anita Love's,4,0.503403788974,-8.232,nan,0.325736258943,0.0
Los Ninos De Sara,226.58567,flamenco,115.021,6,0.0,Lioraras,0,Espana tiene sabor,4,0.370454267076,-6.195,0.0,0.237726813382,0.0
Dee Clark,133.3024,doo-wop,111.422,7,0.0,You're Looking Good,2000,Greatest Hits,4,0.533650139488,-12.632,nan,0.343508877692,0.0
Claw Hammer,231.28771,alternative rock,204.066,7,0.0,Brother Brick Says,0,Claw Hammer,4,0.401479592832,-6.914,nan,0.268744755076,0.0
Alas,628.21832,symphonic metal,77.364,7,0.0,Silencio De Aguas Profundas,0,Mimame Bandoneón,1,0.5291866136,-15.442,nan,0.356334749032,0.0
The Black Crowes,348.89098,blues-rock,97.672,0,0.0,Sting Me,1992,The Southern Harmony And Musical Companion,4,0.797420740747,-7.349,nan,0.536400010793,0.0
IYOV,257.4624,digital hardcore,104.928,7,0.0,I See War,0,Allt Är Skit_ Jämt,4,0.338943091647,-4.063,0.0,0.235816028299,0.0
The Almost,187.11465,post-hardcore,163.975,7,0.0,Little Drummer Boy,2008,X Christmas,4,0.829851316499,-7.387,0.569505198905,0.581505802686,0.0
Darwin Hobbs,307.69587,religious music,89.941,7,0.0,Mercy (Album Version),0,Mercy,4,0.526515278111,-10.44,0.233895616786,0.406581680352,0.0
Lou Ann Barton,241.26649,texas blues,87.485,3,0.0,Please Come Home For Christmas,1986,An Austin Rhythm And Blues Christmas,3,0.46974762429,-10.733,0.454042766091,0.379396805663,0.0
Bob Marley,224.96608,reggae,101.121,11,0.0,Small Axe,1999,Lively Up Yourself,1,0.778835827402,-9.715,nan,0.570106511951,0.0
Mikey Dread,193.12281,roots reggae,132.088,6,0.0,Hot Cross Bun,1982,Rockers Vibration,4,0.58568314983,-8.173,nan,0.360445765807,0.0
Alejandro Lerner,199.54893,pop rock,140.186,9,0.0,Nena Neurótica,0,20 Años,4,0.556750823055,-5.585,nan,0.361587941532,0.0
Dolores Keane,229.92934,irish folk,114.093,9,0.0,Telling Me Lies,1993,Solid Ground,4,0.519779082459,-14.375,0.0,0.348000019201,0.0
Robin Frederick,272.01261,chill-out,119.727,3,0.0,Calling Dr Zarkov,0,How Far? How Fast?,4,0.431707035717,-12.237,0.0,0.241224274922,0.0
Cannon's Jug Stompers,167.88853,jug band,95.227,2,0.0,Mule Get Up In The Alley,0,The Cornshucker's Frolic: Classic Recordings From The 1920's & 30's_ Vol. 2,4,0.487124953029,-16.521,nan,0.338800176123,0.0
Michèle Bernard,232.38485,chanson,83.116,2,0.0,Le bar du grand désir,2002,Mes premiers vinyls,4,0.448892805032,-12.838,nan,0.373862970558,0.0
The Ghost Of Lemora,208.69179,dark wave,136.89,11,0.0,Reach For The Ground,0,Reach For The Ground,4,0.486957429417,-7.105,0.468946684186,0.326099059807,0.0
Mario Rosenstock,199.57506,irish,84.871,0,0.0,Paint Ball,0,Gift Grub 8 - The G Factor,3,0.334542783657,-11.924,nan,0.0490343808485,0.0
Earl Hooker,298.91873,chicago blues,94.1,2,0.0,Love Ain't A Play Thing,1968,Two Bugs And A Roach,3,0.545348354241,-14.476,0.334706549069,0.349000590393,0.0
Billy Butler,213.99465,jazz funk,113.204,4,0.0,I'm Gonna Make Her Mine - Original,0,Billy Butler's Sugar Candy Lady,4,0.518479124801,-28.107,nan,0.269571319683,0.0
Rev. Timothy Wright,244.74077,gospel,208.51,1,0.0,I Know A Man,0,"Who's On The Lord's Side ""Live",4,0.377190202702,-6.094,nan,0.290242069993,0.0
Kanye West / Adam Levine,204.5122,hip hop,95.098,6,0.0,Heard 'Em Say,2005,Heard 'Em Say,4,0.877213745925,-11.38,nan,1.08250255673,0.0
Usher,283.89832,hip hop,90.199,1,0.0,I'll Show You Love,1994,Usher,4,0.856448923652,-7.275,0.419125892959,0.854637828218,0.0
Rhian Sheehan,288.62649,trip hop,42.782,1,0.0,Existing Alone,2001,Paradigm Shift,1,0.558007751919,-17.549,0.270775998946,0.414780659073,0.0
Y&T,275.9571,heavy metal,170.773,6,0.0,Black Tiger,1982,Open Fire,4,0.597794859355,-8.112,0.334706549069,0.418895803914,0.0
Yodi's,300.5122,ghetto tech,84.672,6,0.0,Zélé,0,Zèlé,4,0.0216664461737,-9.432,nan,0.0,0.0
Bob Marley,173.24363,reggae,127.765,2,0.0,Lively Up Yourself,1991,Keep on Moving,4,0.778835827402,-7.236,nan,0.570106511951,0.0
Steel Pulse,231.49669,roots reggae,153.052,6,0.0,Ku Klux Klan,1978,Rage and Fury,4,0.698452538946,-6.092,nan,0.502974636418,0.0
Backstreet Boys,173.5571,teen pop,86.693,11,0.0,Shape Of My Heart,2000,Black & Blue,3,0.851417628847,-5.47,nan,0.592614927352,0.0
Keb'Mo',176.5873,blues,79.151,7,0.0,Anybody Seen My Girl,1994,Keb' Mo',4,0.632130913015,-15.608,0.66249316082,0.472281210651,0.0
Jo Privat,146.57261,gypsy jazz,122.093,6,0.0,Rossignol Montmartrois (Polka),0,Dansez Avec Jo Privat,4,0.391454064051,-7.828,nan,0.320850129554,0.0
Cece Winans,292.51873,ccm,113.636,0,0.0,Because Of You,0,Alone In His Presence,3,0.637772159418,-9.915,0.382935090075,0.540832551952,0.0
Alex,247.43138,new beat,127.979,1,0.0,Love Selecta (feat Iffectz & Marwa),0,Self Control,4,0.64028755688,-6.023,0.0,0.432172564147,0.0
Sofia Karlsson,340.21832,chanson,101.897,0,0.0,I denna ljuva sommartid,2002,Folk Songs,5,0.566661657956,-14.863,nan,0.418356680774,0.0
Eluveitie,78.18404,death metal,111.127,0,0.0,A Girls Oath,0,Evocation I - The Arcane Dominion,3,0.764566084305,-14.481,0.650676968982,0.527492981016,0.0
Rickie Lee Jones,314.72281,folk rock,147.736,10,0.0,Just My Baby,1989,Live at Red Rocks,3,0.670615396166,-9.785,nan,0.503151605985,0.0
Rachael Lampa,269.00853,ccm,101.905,4,0.0,I'm All Yours (LP Version),0,Blessed: The Best Of Rachael Lampa,4,0.62558262472,-2.224,0.0,0.468193874317,0.0
David Zinman;Pittsburgh Symphony Orchestra,641.48853,easy listening,170.899,0,0.0,Concerto for Orchestra (Zoroastrian Riddles) (1996)/3. Adagio non troppo,0,Danielpour:  Concerto for Orchestra,7,0.407997239255,-25.895,nan,0.333108829467,0.0
Marvin Sapp,393.09016,gospel,89.726,7,0.0,Whosoever Will (LP Version),0,Grace And Mercy,3,0.733714696487,-14.668,0.30075315559,0.459665456728,0.0
Buzzcocks,144.77016,new wave,181.421,9,0.0,Get On Our Own,1978,French,4,0.700446614386,-11.058,nan,0.528795206131,0.0
The Gentle Good,400.48281,sxsw 2007,85.118,2,0.0,Hiraeth am Feirion,0,While You Slept I Went Out Walking,5,0.492986719403,-16.489,nan,0.348265163062,0.0
Jimmy Riley,225.802,roots reggae,165.67,5,0.0,Conversation,0,Love Canticle,4,0.477724732492,-7.284,nan,0.299705214087,0.0
Small Faces,136.88118,rock 'n roll,115.745,0,0.0,Saylarvee (LP Version),0,Playmates,1,0.582238343665,-14.946,nan,0.449052575154,0.0
Tom Collier,411.42812,marimba,111.743,0,0.0,Eddie's Pad,0,Malllet Jazz,4,0.288350773062,-17.325,0.210011779492,0.0,0.0
1. Futurologischer Congress,196.64934,kraut rock,107.711,9,0.0,Die Art von Mann,0,Patchwork,4,0.374763103346,-8.166,nan,0.256977993692,0.0
Backstreet Boys,236.2771,teen pop,103.997,10,0.0,The Call,2000,Black & Blue,4,0.851417628847,-2.801,nan,0.592614927352,0.0
Heavenly,327.6273,power metal,175.007,4,0.0,Liberty,0,Virus,4,0.587594370673,-4.283,0.503752061361,0.468158756358,0.0
Moments In Grace,195.91791,emo,145.147,10,0.0,Broken Promises (album version),2004,Moonlight Survived,4,0.560201911809,-6.214,0.405115721691,0.375223967072,0.0
Barbara Fairchild,236.56444,country gospel,91.739,9,0.0,Boulevard In Heaven,0,He Kept On Loving Me,5,0.428300267356,-8.961,nan,0.371237573581,0.0
Orquesta Aragón,182.85669,charanga,131.568,6,0.0,Mambo del Beso,0,Mambó Inspiración - Primeras Grabaciones 1953-1955,1,0.508731241151,-16.394,nan,0.332930951194,0.0
Nick Cave & The Bad Seeds,315.08853,rock,153.768,7,0.0,Stagger Lee,1996,Murder Ballads,4,0.681581305435,-9.29,0.476435219643,0.479407675575,0.0
Wilks featuring pee wee ellis,210.80771,hip hop,89.026,1,0.0,Boogie,0,Brightess night,4,0.351182453883,-11.302,nan,0.0801669386642,0.0
Connie Smith,125.67465,country gospel,124.916,4,0.0,I'll Come Running,2001,The Essential Connie Smith,4,0.496794627851,-9.089,0.427446571488,0.36526089322,0.0
Uphill Battle,166.37342,grindcore,108.252,7,0.0,Thresh Hold,2004,Wreck of Nerves,7,0.466262209646,-1.545,0.260338242567,0.369609834555,0.0
Dave And Ansel Collins,151.84934,rock steady,117.157,2,0.0,Two Four One,1971,Double Barrel,4,0.529379509181,-14.3,0.262308997212,0.343010914049,0.0
Grace Gale,247.71873,alternative metal,155.173,0,0.0,La Matanza,2008,Stronger_ Faster_ Science,4,0.612200428922,-6.533,0.265861049211,0.319905353864,0.0
Sui Generis,335.33342,cumbia,107.592,7,0.0,Cuando Ya Me Empiece A Quedar Solo,1973,Adios Sui Generis Vol III,4,0.576404204778,-16.111,nan,0.450546674273,0.0
Twista,259.36934,gangster rap,114.752,0,0.0,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),2005,The Day After,4,0.889613554744,-6.945,nan,0.593808365175,0.0
X,233.22077,heavy metal,141.846,9,0.0,All Over Now,0,At Home With You,4,0.70409394652,-6.898,0.265861049211,0.410743577532,0.0
King Tee,109.13914,hip hop,183.437,6,0.0,On Tha Rox,0,Tha Triflin' Album,4,0.495738582877,-6.211,0.42530424172,0.372391990635,0.0
Stew,299.07546,cabaret,117.367,4,0.0,L.A. Arteest Café,2003,Something Deeper Than These Changes,4,0.541077952498,-14.023,0.0,0.304547713372,0.0
Kassav',655.67302,zouk,134.086,9,0.0,Medley Final,0,Se Nou Manm (Live Au Zenith),4,0.601395113088,-8.294,nan,0.436730221089,0.0
Sunnyland Slim,344.71138,piano blues,108.105,7,0.0,No More Troubles,0,Chicago Blues Festival 1974 With Jimmy Dawkins,3,0.485792919341,-14.165,nan,0.332870566937,0.0
Suicidal Tendencies,61.83138,hardcore punk,235.337,7,0.0,Two-Sided Politics,1987,Still Cyco After All These Years,1,0.736677413341,-7.499,nan,0.526182556347,0.0
Alain Morisod,241.65832,chill-out,134.254,7,0.0,L'Amour en Heritage,0,20 Melodies pour rever_ Volume 2,4,0.353712385755,-19.449,0.0,0.294161881986,0.0
Eminem,397.60934,hip hop,131.955,5,0.0,Beautiful,2009,Beautiful,4,0.871010615313,-7.038,nan,0.804830427831,0.0
Geddy Lee,271.46404,instrumental rock,119.953,0,0.0,Runaway Train (LP Version),2000,My Favorite Headache,3,0.509021261059,-5.956,0.661445222903,0.406517869328,0.0
Cauda Pavonis,205.11302,new wave,180.203,7,0.0,Juggernaut,0,The Gothic Sounds of Nightbreed Volume 5,4,0.502965075092,-3.697,0.0,0.329385995156,0.0
X-Raided,247.37914,gangster rap,84.973,7,0.0,Assisted Suicide 2.5,0,The Unforgiven Vol. 2.5,4,0.624573379079,-10.069,nan,0.438701670045,0.0
Kary Ng,188.36853,cantonese pop,90.139,6,0.0,Lian Ai Tian Chi,0,Lian Ai Tian Cai,5,0.372221926549,-3.616,nan,0.352563985297,0.0
Malina,239.72526,crunk,153.998,11,0.0,Shagi po bitomu steklu,0,Malina.Org.azm.ru,4,0.470753931573,-5.497,0.0,0.343617265985,0.0
Sugar Minott,226.40281,roots reggae,154.585,11,0.0,Informer,2008,Dance Hall Showcase Vol. II,4,0.606975737219,-5.627,0.372530039366,0.386289651246,0.0
Suzi Quatro,217.46893,glam rock,168.165,4,0.0,Mama's Boy,1979,The Wild One - The Greatest Hits,1,0.627361447085,-11.314,0.637783285652,0.406642648699,0.0
The King Sisters & Alvino Rey,163.97016,calypso,100.72,4,0.0,The Army Air Corps,0,In The Mood,4,0.416147176425,-10.814,nan,0.28744675323,0.0
Jeff Beck Group,340.34893,blues-rock,98.087,2,0.0,Ice Cream Cakes,1972,Original Album Classics,5,0.528736353332,-13.637,0.347592850775,0.321366996762,0.0
Cedric Gervais Featuring Caroline,396.5122,progressive house,84.676,6,0.0,Spirit in My Life (Earnshaw's Instrumental),0,Spirit in My Life,5,0.631630608053,-10.047,nan,0.373621212395,0.0
Steve Smith,270.99383,jazz funk,159.621,7,0.0,Better Off That Way,0,This Town,4,0.579137535475,-7.992,0.229144103717,0.407924700827,0.0
Gene Latter,167.00036,northern soul,86.949,4,0.0,Groove It,0,Groove It,4,0.0615124944127,-13.135,nan,0.203607934358,0.0
Billy May & His Orchestra,147.59138,space age pop,64.79,1,0.0,Tenderly,0,All Of Me,1,0.429693691028,-22.729,0.0,0.39046557975,0.0
Humanzi,110.78485,dance-punk,186.141,7,0.0,Anxiety,0,Diet Pills & Magazines,4,0.563922088486,-3.853,nan,0.292319515413,0.0
Mista,259.3171,dubstep,169.722,1,0.0,If My Baby (LP Version),0,Mista,4,0.56674796808,-5.2,nan,0.312220843253,0.0
Kanye West,189.962,hip hop,125.593,1,0.0,Street Lights,2008,808s & Heartbreak,3,0.877213745925,-9.644,0.814517241173,1.08250255673,0.0
The Jets,280.65914,freestyle,122.954,10,0.0,Curiosity,0,Back to Back - Atlantic Starr & The Jets,4,0.565482350696,-9.923,nan,0.391242506015,0.0
Rihanna,235.98975,dance pop,85.976,0,0.0,Music Of The Sun,2005,Music Of The Sun,4,0.917863905848,-8.298,0.668601100986,0.908202619208,0.0
DJ Nasty,188.26404,bass music,145.008,1,0.0,Houston Anthem,0,Tha Remixes Vol. 19,4,0.582365878547,-3.586,nan,0.302855419522,0.0
Tommy Torres,219.21914,reggaeton,165.977,9,0.0,Pegadito,0,Pegadito,4,0.638590616661,-7.492,0.687470640909,0.416019233866,0.0
Dolce; Orange Factory,419.76118,folk-pop,202.052,10,0.0,Fire (Orange Factory Dub),0,Fire,3,0.471577281513,-6.497,nan,0.337089300332,0.0
Venice,186.40934,folk-pop,136.861,4,0.0,More Than One Love,0,More Than One Love,4,0.588959571896,-9.236,nan,0.331241824077,0.0
Tin Hat Trio,407.06567,chamber jazz,144.012,7,0.0,Width Of The World,2000,Helium,3,0.547801656047,-12.957,nan,0.36947051062,0.0
Angelo Badalamenti,86.56934,chill-out,90.336,1,0.0,Dinner Party Pool Music,2001,Mulholland Drive,7,0.698770477796,-23.476,0.674833876061,0.399451724005,0.0
Bill & Gloria Gaither,175.15057,country gospel,75.06,10,0.0,Til The Storm Passes By,0,Turn Your Radio On,3,0.426882762347,-17.452,0.0,0.333303418273,0.0
Jaime Urrutia,213.68118,rockabilly,72.91,2,0.0,Suite nupcial (directo Enjoy 07),0,En Joy,4,0.494282101888,-4.316,nan,0.383818661688,0.0
Eddie Cano,152.99873,latin jazz,126.029,0,0.0,Green Fields  (Album Version),0,Here is Fabulous Eddie Cano,1,0.359129965901,-15.71,nan,0.274197771089,0.0
Andy Russell,188.682,world,36.773,7,0.0,Easter Parade (1992 Digital Remaster),0,Great Gentlemen Of Song / Spotlight On Andy Russell,4,0.399253389957,-15.413,nan,0.281995108835,0.0
Shade Sheist / DJ Vice / DJ Echo / Damizza,88.39791,uk garage,180.005,6,0.0,Holla Boyz Outro,0,Informal Introduction,5,0.553283911289,-6.016,0.0,0.346135667325,0.0
A Tribe Called Quest,251.14077,jazz rap,102.829,2,0.0,Scenario,1991,The Best Of,4,0.770040694516,-10.086,0.704098839005,0.543681106661,0.0
David Meece,185.33832,ccm,162.995,7,0.0,Gospel Train (LP Version),0,Front Row,4,0.470414613683,-6.429,0.285458634126,0.310298996385,0.0
Kings Of Leon,225.27955,southern rock,127.006,11,0.0,My Party (Kenna Remix),2007,Charmer,4,0.845768866449,-6.205,0.565666582199,0.788805935162,0.0
Pentangle,159.68608,british invasion,121.884,4,0.0,Hole In The Coal,0,Sweet Child,4,0.646527637191,-17.15,nan,0.333649140792,0.0
Placebo,260.75383,british pop,78.245,6,0.0,Evalia,2003,The Bitter End,4,0.80452352067,-10.942,0.697348812343,0.586433378718,0.0
Andy & Lucas,270.94159,flamenco,103.984,0,0.0,Dame Un Besito (Version Salsa),0,Andy & Lucas (En Su Salsa),4,0.538137739913,-6.7,0.0,0.400387756597,0.0
Angela Dimitriou,215.562,pop folk,109.695,8,0.0,Mi Mas Agapas,0,14 Megala Tragoudia - Angela Dimitriou,4,0.26471398657,-8.07,nan,0.0,0.0
Joell Ortiz,167.88853,hip hop,115.933,7,0.0,Warfare,0,Mood Muzik III,4,0.56402959582,-7.559,0.338886720011,0.453814948751,0.0
The Jordanaires,163.23873,country gospel,166.199,10,0.0,Games People Play,0,The King's Harmoniers,4,0.382308282837,-13.482,nan,0.283562595981,0.0
Estrellas Cubanas,329.97832,charanga,203.419,0,0.0,Fiel Enamorado,0,La Habana Tiene...,4,0.337495796384,-5.569,nan,0.0,0.0
Ayo,288.31302,neo soul,82.723,4,0.0,These Days,2006,Joyful,4,0.52259018455,-18.328,nan,0.390641235878,0.0
The Who,271.69914,british invasion,151.796,2,0.0,Slip Kid,1975,The Who By Numbers,4,0.836039353279,-9.003,0.598688452766,0.587039629966,0.0
Blind Blake,199.1571,country blues,140.178,10,0.0,Dry Bone Shuffle,2006,All the Published Sides,1,0.521672995281,-16.923,nan,0.351345077093,0.0
Stern,283.27138,easy listening,120.052,7,0.0,Ouverture,0,Digital Bless,4,0.524271355423,-12.907,nan,0.249754085576,0.0
Seventh Day Slumber,287.73832,christian rock,150.089,6,0.0,Lead Me To The Cross (Acoustic),0,Take Everything (The Acoustic Sessions),4,0.609181991921,-6.183,0.516500632157,0.509243098679,0.0
Singing Melody,224.02567,dancehall,109.045,7,0.0,You're All I Need,0,Candy Cane Riddim,4,0.498414133308,-6.007,nan,0.326008873279,0.0
Vicious Mary,229.22404,vaudeville,88.984,2,0.0,Keysage,0,Vicious Mary,4,0.383789733831,-11.902,0.0,0.251860619223,0.0
The Fray,227.60444,piano rock,144.239,10,0.0,She Is,2005,Acoustic In Nashville - Bootleg No. 2,4,0.852699664161,-6.132,nan,0.661349364282,0.0
H-Town,241.71057,new jack swing,65.971,5,0.0,Champagne Bubble Bath,0,Imitations Of Life,3,0.614275842953,-5.979,0.370192687135,0.398633286132,0.0
Nik & Jay,207.67302,pop rap,125.028,10,0.0,Gir Dig Mer,0,3: Fresh-Fri-Fly,4,0.640634880312,-6.012,0.304169503435,0.342703965849,0.0
Grandmaster Flash,197.79873,hip hop,93.856,0,0.0,The King,0,On The Strength,4,0.62797075309,-16.323,0.265861049211,0.455884678552,0.0
The Sensational Alex Harvey Band,536.0322,glam rock,92.461,5,0.0,Framed,1972,Zalvation,3,0.569860089237,-9.253,nan,0.464966429531,0.0
M.A. Numminen,168.51546,german pop,134.972,7,0.0,KOOKOSP}HKIN} - I'VE GOT A LOVELY BUNCH OF COCONUTS-,1998,Suosituimmat Lastenlaulut,1,0.519969697662,-4.792,0.520676485135,0.41977664523,0.0
Tony Joe White,201.03791,country rock,150.031,9,0.0,If I Ever Saw A Good Thing (Album Version),0,"The Best Of Tony Joe White Featuring ""Polk Salad Annie",4,0.624723767579,-11.166,nan,0.403509673363,0.0
Capital Tax,252.1073,hip hop,100.198,9,0.0,Slide In - Slide Out,0,Either You Like It or You Don't,4,0.416953683394,-8.902,nan,0.309873660582,0.0
Johnny Cash,127.99955,honky tonk,154.619,1,0.0,Hank & Joe and Me,0,Austin Prison,4,0.817256939293,-21.916,nan,0.735208877747,0.0
Leon Lai,255.00689,chinese music,119.999,0,0.0,Mei Tian Ai Ni Duo Yi Xie,0,4 in Love,4,0.501144995753,-5.651,nan,0.230130793752,0.0
Moist,360.98567,post-grunge,131.98,2,0.0,Far Beyond The Endless,2010,Far Beyond The Endless,4,0.598332500362,-9.795,nan,0.320507918418,0.0
Otis Taylor,285.72689,country blues,148.022,9,0.0,Talking About It Blues,2009,Pentatonic Wars and Love Songs,4,0.590792957181,-11.002,0.497439048119,0.39488443784,0.0
Tha Alkaholiks,217.36444,hip hop,104.458,7,0.0,Only When I'm Drunk,1993,21 & Over,4,0.66722957563,-8.006,0.635438470303,0.426046391828,0.0
Akon,211.66975,hip hop,90.069,1,0.0,Lonely,2004,Lonely,4,1.0,-10.87,nan,0.826777013491,0.0
Michael Stanley Band,346.56608,heartland rock,92.161,7,0.0,Spanish Nights,1982,MSB,4,0.442769650057,-11.768,0.265861049211,0.294986616555,0.0
Anthony Watson,248.29342,lovers rock,120.211,2,0.0,Missing You,0,I Love Being Single,4,0.368436340117,-6.941,nan,0.0,0.0
Shaggy,223.4771,reggae,99.994,9,0.0,Criteria,2007,Intoxication,4,0.772292647418,-6.658,0.450762241641,0.542175165589,0.0
Prozak,195.42159,rap,200.004,0,0.0,Its Too Late Now,0,Tales From The Sick,4,0.621213510513,-4.449,0.549998637169,0.374259940092,0.0
Los Fabulosos Cadillacs,192.07791,ska,106.798,0,0.0,La Vida,1999,Hola,4,0.774037142161,-4.537,nan,0.521726647791,0.0
Big Rich featuring Devo,204.43383,hyphy,94.378,1,0.0,This Is How We Live: Northern Cali,0,Demolition Men Present: Block Tested Hood Approved,4,0.711783680977,-6.887,nan,0.407364773711,0.0
